App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Is_Free,Rating_Category,Install_Category,Size_Category
AP Manager,TOOLS,4,177,2.8,10000,Free,0,Everyone,Tools,"May 4, 2015",1.0.8,2.3 and up,Free,Good,Medium,Small
AP App for Android™,NEWS_AND_MAGAZINES,3.6,188,9.9,10000,Free,0,Everyone,News & Magazines,"May 12, 2016",1.0,4.0 and up,Free,Good,Medium,Small
Access Point Finder,LIFESTYLE,4,22,2.5,10000,Free,0,Everyone,Lifestyle,"September 6, 2016",1.0,3.0 and up,Free,Good,Medium,Small
AP English Language: Practice Tests and Flashcards,FAMILY,4.5,19,5.4,5000,Free,0,Everyone,Education,"July 3, 2018",1.6.7.1,4.1 and up,Free,Excellent,Medium,Small
AP Planner,FAMILY,2.9,45,1.3,5000,Free,0,Everyone,Education,"August 3, 2015",1.1,2.1 and up,Free,Average,Medium,Small
Access Point Browser,TOOLS,4.2,25,2.5,1000,Free,0,Everyone,Tools,"September 22, 2017",3.11,4.3 and up,Free,Excellent,Low,Small
AP Installer,TOOLS,4.5,23,283,5000,Free,0,Everyone,Tools,"July 20, 2018",13,3.2 and up,Free,Excellent,Medium,Large
Study AP World History,FAMILY,4.6,513,1.6,10000,Free,0,Everyone,Education,"July 18, 2016",1.1.2,4.0.3 and up,Free,Excellent,Medium,Small
UniFi,TOOLS,4.7,11018,25,500000,Free,0,Everyone,Tools,"July 25, 2018",1.7.0,4.1 and up,Free,Excellent,High,Medium
Ap Video Downloader for fb New 2018,TOOLS,4.2,676,5.4,100000,Free,0,Everyone,Tools,"July 31, 2018",3.0.188,4.0.3 and up,Free,Excellent,Medium,Small
AP Government Review,FAMILY,4.7,3,1.5,1000,Paid,2.99,Everyone,Education,"March 14, 2017",1.1,4.0.3 and up,Paid,Excellent,Low,Small
"ap,wifi testing,iperf,ping,android,Bluetooth,tcp",TOOLS,4.7,3,5.3,10,Paid,2.99,Everyone,Tools,"May 27, 2018",1.0.15,4.4 and up,Paid,Excellent,Low,Small
HotSpot Tethering Free/WiFi AP,TOOLS,3.9,478,2,100000,Free,0,Everyone,Tools,"September 12, 2016",2.003,2.3 and up,Free,Good,Medium,Small
AP Chemistry Prep: Practice Tests and Flashcards,FAMILY,4.7,55,5.4,10000,Free,0,Everyone,Education,"July 3, 2018",1.6.7.1,4.1 and up,Free,Excellent,Medium,Small
AP Flashcards,FAMILY,3.7,88,41,10000,Free,0,Everyone,Education,"August 30, 2015",1.3.14,3.1 and up,Free,Good,Medium,Large
AP World History: Practice Tests and Flashcards,FAMILY,4.8,21,5.4,5000,Free,0,Everyone,Education,"July 3, 2018",1.6.7.1,4.1 and up,Free,Excellent,Medium,Small
Access Point Names,COMMUNICATION,4,138,2.4,10000,Free,0,Everyone,Communication,"August 12, 2014",1.0,2.3.3 and up,Free,Good,Medium,Small
"AP Biology Prep: Practice Tests, Flashcards",FAMILY,4.6,87,5.4,10000,Free,0,Everyone,Education,"July 3, 2018",1.6.7.1,4.1 and up,Free,Excellent,Medium,Small
AP Biology Study Guide + Quiz,FAMILY,4.4,105,9,10000,Free,0,Everyone,Education,"March 22, 2016",1.5.1,4.1 and up,Free,Excellent,Medium,Small
Reuters News,NEWS_AND_MAGAZINES,4.3,13166,25,1000000,Free,0,Everyone 10+,News & Magazines,"June 6, 2018",3.4.4,4.1 and up,Free,Excellent,High,Medium
500 AP World History Questions,FAMILY,4.7,7,1.2,100,Paid,9.99,Everyone,Education,"November 1, 2013",1.2,1.6 and up,Paid,Excellent,Low,Small
AP Themes for Kustom/KLWP,PERSONALIZATION,3.6,5,45,500,Paid,1.49,Everyone,Personalization,"September 1, 2017",1.8.2,4.4 and up,Paid,Good,Low,Large
AP Physics 1 Prep: Practice Tests and Flashcards,FAMILY,4.4,29,5.3,5000,Free,0,Everyone,Education,"July 3, 2018",1.6.7.1,4.1 and up,Free,Excellent,Medium,Small
Fate GO Ap Counter,TOOLS,4.6,70,3.2,1000,Free,0,Everyone,Tools,"January 19, 2018",1.1.4,4.1 and up,Free,Excellent,Low,Small
iScore5 AP Psych,FAMILY,2.9,10,73,100,Paid,4.99,Everyone,Educational,"April 25, 2017",2.0,4.0.3 and up,Paid,Average,Low,Large
AP Psychology Prep: Practice Tests and Flashcards,FAMILY,4.5,242,5.4,50000,Free,0,Everyone,Education,"July 3, 2018",1.6.7.1,4.1 and up,Free,Excellent,Medium,Small
meStudying: AP English Lit,FAMILY,5,1,655,10,Paid,4.99,Everyone,Education,"August 31, 2013",1.3,2.0.1 and up,Paid,Excellent,Low,Large
APN Settings,TOOLS,3.7,3743,5.6,1000000,Free,0,Everyone,Tools,"August 3, 2018",6.4,4.1 and up,Free,Good,High,Small
AP Math & Computer Science,FAMILY,3.7,37,9.5,5000,Free,0,Everyone,Education,"July 19, 2015",2.16,2.3 and up,Free,Good,Medium,Small
AP Statistics Prep: Practice Tests and Flashcards,FAMILY,4.2,19,5.4,5000,Free,0,Everyone,Education,"July 3, 2018",1.6.7.1,4.1 and up,Free,Excellent,Medium,Small
eChallan Andhra Pradesh (AP),SOCIAL,3,5,2.6,1000,Free,0,Teen,Social,"February 15, 2018",1.0.0.4,4.1 and up,Free,Average,Low,Small
AP Art History Flashcards,FAMILY,5,1,96,10,Paid,29.99,Mature 17+,Education,"January 19, 2016",3.30,4.0 and up,Paid,Excellent,Low,Large
True Skate,SPORTS,4.4,129409,73,1000000,Paid,1.99,Everyone,Sports,"August 4, 2018",1.5.1,4.0.3 and up,Paid,Excellent,High,Large
AP European History: Practice Tests and Flashcards,FAMILY,4.7,7,5.4,1000,Free,0,Everyone,Education,"July 3, 2018",1.6.7.1,4.1 and up,Free,Excellent,Low,Small
AdventureQuest 3D MMO,FAMILY,4.3,22667,35,1000000,Free,0,Teen,Role Playing,"July 26, 2018",1.10.1,4.4 and up,Free,Excellent,High,Large
AdventureQuest Dragons,FAMILY,3.9,10114,48,100000,Free,0,Everyone,Casual,"June 13, 2018",1.0.63,4.0 and up,Free,Good,Medium,Large
Undead Assault,GAME,4.3,4704,37,100000,Free,0,Everyone 10+,Arcade,"November 4, 2015",1.4.6,2.3 and up,Free,Excellent,Medium,Large
Adventure Quest World Mobile Quiz,FAMILY,4.6,28,26,500,Free,0,Everyone,Puzzle,"January 16, 2018",3.1.6z,4.0.3 and up,Free,Excellent,Low,Medium
Aqw&3d Design Notes Manager,FAMILY,4.5,11,2.9,500,Free,0,Everyone,Entertainment,"August 15, 2017",3.0,4.0.3 and up,Free,Excellent,Low,Small
AQ Aspergers Test,MEDICAL,3.9,265,714,10000,Free,0,Everyone,Medical,"October 14, 2015",1.4.0,2.3.3 and up,Free,Good,Medium,Large
Guess the Class 🔥 AQW,GAME,4.7,57,12,1000,Free,0,Everyone,Word,"November 1, 2017",1.0.0,4.1 and up,Free,Excellent,Low,Medium
AQ Ria Retail,FAMILY,5,4,52,50,Free,0,Everyone,Education,"April 3, 2018",1.1,4.1 and up,Free,Excellent,Low,Large
Wowkwis aq Ka'qaquj,FAMILY,5,1,49,10,Free,0,Everyone,Education;Education,"February 16, 2018",1.0,4.0.3 and up,Free,Excellent,Low,Large
ClanHQ,COMMUNICATION,2.7,560,37,10000,Free,0,Everyone,Communication,"July 25, 2018",1.0.21,4.4 and up,Free,Average,Medium,Large
QuickShortcutMaker,PERSONALIZATION,4.6,41000,2,1000000,Free,0,Everyone,Personalization,"February 23, 2014",2.4.0,1.6 and up,Free,Excellent,High,Small
Iron Blade,GAME,4.4,161637,82,10000000,Free,0,Mature 17+,Action,"July 18, 2018",1.7.0m,4.0.3 and up,Free,Excellent,High,Large
Dungeon Boss – Strategy RPG,FAMILY,4.4,218881,37,5000000,Free,0,Everyone 10+,Role Playing,"March 28, 2018",0.5.10011,4.0.3 and up,Free,Excellent,High,Large
Questland: Turn Based RPG,FAMILY,4.6,31134,48,1000000,Free,0,Everyone 10+,Role Playing,"August 2, 2018",1.10.6,4.1 and up,Free,Excellent,High,Large
Order & Chaos 2: 3D MMO RPG,FAMILY,4.1,242722,54,10000000,Free,0,Teen,Role Playing,"July 9, 2018",3.1.2b,4.0.3 and up,Free,Excellent,High,Large
Dungeon Quest,FAMILY,4.5,244039,46,5000000,Free,0,Everyone 10+,Role Playing,"June 4, 2018",3.0.5.2,4.0 and up,Free,Excellent,High,Large
Dungeon Hunter 5 – Action RPG,FAMILY,4.2,720685,51,10000000,Free,0,Teen,Role Playing,"June 21, 2018",3.6.1a,4.0.3 and up,Free,Excellent,High,Large
"Grow Stone Online : 2d pixel RPG, MMORPG game",FAMILY,4.7,84389,48,1000000,Free,0,Everyone,Role Playing,"August 5, 2018",1.375,4.0.3 and up,Free,Excellent,High,Large
Evil Apples: A Dirty Card Game,GAME,4.3,137696,55,5000000,Free,0,Mature 17+,Word,"July 19, 2018",2.3.3,4.2 and up,Free,Excellent,High,Large
Knightfall™ AR,FAMILY,4.2,254,25,10000,Free,0,Teen,Strategy,"March 17, 2018",1.0,7.0 and up,Free,Excellent,Medium,Medium
Ghost Snap AR Horror Survival,GAME,3.8,898,33,100000,Free,0,Teen,Adventure,"December 21, 2016",1.2.3.1,2.3 and up,Free,Good,Medium,Large
The Walking Dead: Our World,GAME,4,22435,100,1000000,Free,0,Teen,Action,"August 1, 2018",1.1.0.3,5.0 and up,Free,Good,High,Large
Jurassic World™ Alive,FAMILY,4.3,308944,70,5000000,Free,0,Everyone 10+,Simulation,"August 2, 2018",1.3.15,4.4 and up,Free,Excellent,High,Large
Sketchfab,FAMILY,4.3,906,9.2,50000,Free,0,Mature 17+,Entertainment,"March 9, 2018",0.46.0,4.4 and up,Free,Excellent,Medium,Small
Ingress,GAME,4.3,391325,43,10000000,Free,0,Everyone,Adventure,"June 20, 2018",1.131.2,4.0 and up,Free,Excellent,High,Large
My Tamagotchi Forever,FAMILY,4.3,28735,91,1000000,Free,0,Everyone,Casual,"August 1, 2018",1.12.0.1654,4.2 and up,Free,Excellent,High,Large
"Egg, Inc.",FAMILY,4.7,580160,29,5000000,Free,0,Everyone,Simulation,"June 13, 2018",1.7.5,4.0.3 and up,Free,Excellent,High,Medium
Flat Pack,GAME,4.4,862,44,100000,Free,0,Everyone 10+,Action,"March 16, 2018",1.0.4,7.0 and up,Free,Excellent,Medium,Large
Crayola Color Blaster,GAME,3.8,17,30,1000,Free,0,Everyone,Arcade,"March 13, 2018",1.5,7.0 and up,Free,Good,Low,Medium
Guns of Boom - Online Shooter,GAME,4.6,1226514,99,10000000,Free,0,Teen,Action,"July 20, 2018",4.4.4,4.1 and up,Free,Excellent,High,Large
Guns Royale - Multiplayer Blocky Battle Royale,GAME,4.6,19070,90,100000,Free,0,Everyone 10+,Action,"August 4, 2018",1.0,Varies with device,Free,Excellent,Medium,Large
Build.com - Shop Home Improvement & Expert Advice,HOUSE_AND_HOME,4.5,118,72,50000,Free,0,Everyone,House & Home,"July 10, 2018",3.7.1,5.0 and up,Free,Excellent,Medium,Large
Wayfair - Shop All Things Home,SHOPPING,4.5,20247,47,5000000,Free,0,Everyone,Shopping,"August 3, 2018",4.70.30,4.1 and up,Free,Excellent,High,Large
NYTimes - Latest News,NEWS_AND_MAGAZINES,3.9,63640,23,10000000,Free,0,Everyone 10+,News & Magazines,"August 1, 2018",6.19.5,4.4 and up,Free,Good,High,Medium
Stack It AR,GAME,3.8,1363,26,100000,Free,0,Everyone,Arcade,"June 29, 2018",1.1.4,4.0 and up,Free,Good,Medium,Medium
"ARuler - AR Ruler app, Measure tools",TOOLS,4.3,1602,5,100000,Free,0,Everyone,Tools,"August 3, 2018",1.1.7,7.0 and up,Free,Excellent,Medium,Small
Monster Park AR - Jurassic Dinosaurs in Real World,FAMILY,3.7,128,20,10000,Free,0,Everyone,Entertainment,"March 8, 2018",1.2.2.122,7.0 and up,Free,Good,Medium,Medium
AR Remote Car,FAMILY,3.2,1354,30,100000,Free,0,Everyone,Simulation,"August 12, 2017",2.14,4.0 and up,Free,Good,Medium,Medium
Solar System AR ( ARCore ),FAMILY,4,211,37,10000,Free,0,Everyone,Entertainment,"July 23, 2018",0.8.6,7.0 and up,Free,Good,Medium,Large
Super AR,FAMILY,3.8,410,28,10000,Free,0,Teen,Entertainment,"December 18, 2017",2.1,4.0 and up,Free,Good,Medium,Medium
Spacecraft AR,FAMILY,4.4,83,85,10000,Free,0,Everyone,Education,"June 28, 2018",1.2,7.0 and up,Free,Excellent,Medium,Large
MCRAFT AR - EDITOR,FAMILY,3.4,131,22,5000,Free,0,Everyone,Simulation,"June 24, 2018",1.0,4.1 and up,Free,Good,Medium,Medium
Jenga® AR,FAMILY,2.9,53,82,10000,Free,0,Everyone,Puzzle,"March 17, 2018",1.0.1,7.0 and up,Free,Average,Medium,Large
Nightenfell: Shared AR,GAME,4.5,20,65,1000,Paid,0.99,Everyone 10+,Action,"March 27, 2018",1.0.0,7.0 and up,Paid,Excellent,Low,Large
Portal AR - Step Into Scotland,TRAVEL_AND_LOCAL,3.7,25,43,5000,Free,0,Everyone,Travel & Local,"June 4, 2018",1.4,7.0 and up,Free,Good,Medium,Large
Arcraft - AR Sandbox,GAME,3.8,469,80,10000,Free,0,Everyone,Adventure,"May 19, 2017",1.4,4.0 and up,Free,Good,Medium,Large
Augment - 3D Augmented Reality,BUSINESS,4.1,25195,21,1000000,Free,0,Everyone,Business,"February 26, 2018",v3.4.0-3,4.0.3 and up,Free,Excellent,High,Medium
Satellite AR,BOOKS_AND_REFERENCE,4.1,9636,93,1000000,Free,0,Everyone,Books & Reference,"September 22, 2011",2.4,2.1 and up,Free,Excellent,High,Large
Figment AR,FAMILY,3.7,22,90,5000,Free,0,Everyone,Entertainment,"July 10, 2018",1.0,7.0 and up,Free,Good,Medium,Large
AR Tank Battle,GAME,3.6,153,67,10000,Free,0,Everyone,Action,"December 31, 2016",1.3,4.0 and up,Free,Good,Medium,Large
Paint Space AR,FAMILY,3,17,32,1000,Free,0,Everyone,Entertainment,"March 7, 2018",1.1,7.0 and up,Free,Average,Low,Large
"Just a Line - Draw Anywhere, with AR",FAMILY,4.1,1152,2.7,100000,Free,0,Everyone,Entertainment,"May 30, 2018",2.0.0,7.0 and up,Free,Excellent,Medium,Small
AR Toybox - Augmented Reality Demos,FAMILY,3.8,20,36,1000,Free,0,Everyone,Simulation,"August 17, 2017",1.0.2,4.1 and up,Free,Good,Low,Large
"Mind Map AR, Augmented Reality ARCore Mind Mapping",PRODUCTIVITY,4.2,29,35,5000,Free,0,Everyone,Productivity,"July 26, 2018",1.23,7.0 and up,Free,Excellent,Medium,Large
【Miku AR Camera】Mikuture,FAMILY,4.4,36268,41,1000000,Free,0,Teen,Entertainment,"April 25, 2017",3.0.15,4.2 and up,Free,Excellent,High,Large
Summer Camp Island AR,FAMILY,3.6,740,71,50000,Free,0,Everyone,Simulation,"July 5, 2018",1.0.2,4.4 and up,Free,Good,Medium,Large
AR Sport Cars,FAMILY,3.6,284,70,10000,Free,0,Everyone,Simulation,"June 10, 2017",1.0,4.1 and up,Free,Good,Medium,Large
AS - News and sports results.,SPORTS,3.7,20879,22,1000000,Free,0,Everyone,Sports,"June 9, 2018",5.1.13,4.1 and up,Free,Good,High,Medium
MARCA - Diario Líder Deportivo,SPORTS,3.9,76340,14,5000000,Free,0,Everyone,Sports,"July 25, 2018",6.3.3,4.1 and up,Free,Good,High,Medium
AS Guía de las Ligas 2017-2018,SPORTS,4.1,4374,53,100000,Free,0,Everyone,Sports,"September 14, 2017",1.0.10,4.1 and up,Free,Excellent,Medium,Large
Sleep as Android Unlock,LIFESTYLE,4.5,23966,872,1000000,Paid,5.99,Everyone,Lifestyle,"June 27, 2018",20180608,4.0 and up,Paid,Excellent,High,Large
Sleep as Android Gear Addon,HEALTH_AND_FITNESS,2.8,961,1.3,100000,Free,0,Everyone,Health & Fitness,"February 27, 2018",1.5,4.0 and up,Free,Average,Medium,Small
Sleep as Android Garmin Addon,HEALTH_AND_FITNESS,2.6,114,1.6,10000,Free,0,Everyone,Health & Fitness,"June 20, 2018",20180620,2.3 and up,Free,Average,Medium,Small
Sonic the Hedgehog™ Classic,GAME,4.4,125652,56,10000000,Free,0,Everyone,Action,"June 18, 2018",3.3.0,4.2 and up,Free,Excellent,High,Large
The Aether: Life as a God,FAMILY,4.1,1407,3.4,100000,Free,0,Everyone 10+,Role Playing,"March 12, 2018",1.0.5,4.0 and up,Free,Excellent,Medium,Small
CAPTCHA Pack for Sleep as Android,LIFESTYLE,4,448,3.1,50000,Free,0,Everyone,Lifestyle,"June 8, 2018",1.3,2.3 and up,Free,Good,Medium,Small
Pacific Navy Fighter C.E. (AS),GAME,4.3,11379,20,500000,Free,0,Everyone 10+,Arcade,"July 29, 2018",1.4,4.0.3 and up,Free,Excellent,High,Medium
Lullaby Add-on for Sleep as Android,HEALTH_AND_FITNESS,3.9,2057,6.2,50000,Paid,1.99,Everyone,Health & Fitness,"October 18, 2017",2.4,4.0 and up,Paid,Good,Medium,Small
Sleep as Microsoft Band Add-On,LIFESTYLE,3.5,28,121,1000,Free,0,Everyone,Lifestyle,"January 23, 2016",1.0.0.8,4.2 and up,Free,Good,Low,Large
Ninja Turtles: Legends,FAMILY,4.3,344283,95,10000000,Free,0,Teen,Role Playing,"December 18, 2017",1.11.39,4.1 and up,Free,Excellent,High,Large
Timely Alarm Clock,LIFESTYLE,4.3,258717,9.4,10000000,Free,0,Everyone,Lifestyle,"September 25, 2017",1.3.1,4.0.3 and up,Free,Excellent,High,Small
My Boy! Free - GBA Emulator,GAME,4.3,531074,2.5,10000000,Free,0,Everyone,Arcade,"January 9, 2018",Varies with device,Varies with device,Free,Excellent,High,Small
Choices: Stories You Play,FAMILY,4.6,807155,93,10000000,Free,0,Teen,Simulation,"July 30, 2018",2.3.5,4.0.3 and up,Free,Excellent,High,Large
Samsung Health,HEALTH_AND_FITNESS,4.3,480208,70,500000000,Free,0,Everyone,Health & Fitness,"July 31, 2018",5.17.2.009,5.0 and up,Free,Excellent,High,Large
WiFi Baby Monitor - NannyCam,VIDEO_PLAYERS,4.1,29867,1.7,5000000,Free,0,Everyone,Video Players & Editors,"May 24, 2017",3.1.0 (build 1210),2.3.3 and up,Free,Excellent,High,Small
Maleficent Free Fall,FAMILY,4.4,450013,37,10000000,Free,0,Everyone,Puzzle,"July 11, 2018",5.9.0,4.2 and up,Free,Excellent,High,Large
Star Wars™: Force Arena,FAMILY,4.4,228130,70,5000000,Free,0,Everyone 10+,Strategy,"July 19, 2018",3.1.4,4.1 and up,Free,Excellent,High,Large
PS4 Second Screen,FAMILY,2.4,11773,3.3,1000000,Free,0,Everyone,Entertainment,"June 13, 2018",18.6.2,4.1 and up,Free,Average,High,Small
Alarm Clock: Stopwatch & Timer,PRODUCTIVITY,4.5,870928,16,50000000,Free,0,Everyone,Productivity,"June 8, 2018",5.9.6,4.1 and up,Free,Excellent,High,Medium
SAMURAI vs ZOMBIES DEFENSE,GAME,4.5,407788,19,5000000,Free,0,Everyone,Action,"July 18, 2013",3.4.0,2.1 and up,Free,Excellent,High,Medium
Seen,FAMILY,4.5,118285,22,1000000,Free,0,Teen,Simulation,"May 24, 2018",1.2.1,4.1 and up,Free,Excellent,High,Medium
Plants vs. Zombies™ Heroes,FAMILY,4.4,379245,68,10000000,Free,0,Everyone,Casual;Action & Adventure,"June 26, 2018",1.28.01,4.1 and up,Free,Excellent,High,Large
AT&T THANKS®,FAMILY,3.4,2445,34,500000,Free,0,Everyone,Entertainment,"July 11, 2018",1.4.0,5.0 and up,Free,Good,High,Large
Galaxy at War Online,FAMILY,3.9,65119,46,1000000,Free,0,Everyone 10+,Strategy,"May 22, 2018",2.1.0,3.0 and up,Free,Good,High,Large
Kingdoms at War: Hardcore PVP,FAMILY,4.3,34898,92,1000000,Free,0,Teen,Strategy,"June 28, 2018",4.05,4.0.3 and up,Free,Excellent,High,Large
Five Nights at Freddy's 4 Demo,GAME,4.4,889425,45,10000000,Free,0,Teen,Action,"July 26, 2015",1.1,2.3 and up,Free,Excellent,High,Large
Five Nights at Freddy's 3 Demo,GAME,4.5,1041836,50,10000000,Free,0,Teen,Action,"April 2, 2015",1.07,2.3 and up,Free,Excellent,High,Large
Fandom: Five Nights at Freddys,FAMILY,4.4,17945,9.5,1000000,Free,0,Mature 17+,Entertainment,"June 6, 2018",2.9.8,4.4 and up,Free,Excellent,High,Small
Nights at Cube Pizzeria 3D – 2,GAME,4,47151,36,5000000,Free,0,Everyone 10+,Action,"December 26, 2017",2.4.0,4.3 and up,Free,Good,High,Large
World at War: WW2 Strategy MMO,FAMILY,4.3,107765,78,5000000,Free,0,Everyone 10+,Strategy,"May 25, 2018",3.1.9,4.1 and up,Free,Excellent,High,Large
Five Tries At Love Dating Sim,FAMILY,4.2,37165,22,1000000,Free,0,Teen,Simulation,"February 14, 2018",5.1.0,2.3 and up,Free,Excellent,High,Medium
Rivals at War: 2084,FAMILY,4,174127,48,5000000,Free,0,Teen,Simulation,"October 3, 2016",1.3,3.0 and up,Free,Good,High,Large
Multiple Videos at Same Time,VIDEO_PLAYERS,4.4,4706,1.5,1000000,Free,0,Everyone,Video Players & Editors,"June 19, 2018",Z (Special Edition R9),4.4 and up,Free,Excellent,High,Small
Five Nights at Freddy's 2,FAMILY,4.6,73919,40,500000,Paid,2.99,Teen,Strategy,"November 15, 2014",1.07,2.3 and up,Paid,Excellent,High,Large
Coloring Book at Five Nights,FAMILY,4,532,6.5,100000,Free,0,Everyone,Educational,"June 6, 2017",1.6,2.3 and up,Free,Good,Medium,Small
Rivals at War: Firefight,GAME,4.4,344819,51,5000000,Free,0,Teen,Action,"October 18, 2016",1.4,3.0 and up,Free,Excellent,High,Large
Five nights at Minecraft,FAMILY,3.5,9335,12,1000000,Free,0,Everyone,Entertainment,"November 26, 2017",1.2,4.0.3 and up,Free,Good,High,Medium
Five Nights at Freddy's,GAME,4.6,100805,50,1000000,Paid,2.99,Teen,Action,"December 2, 2014",1.85,2.3 and up,Paid,Excellent,High,Large
Nights at Cube Pizzeria 3D – 3,FAMILY,4,15875,40,1000000,Free,0,Teen,Simulation,"March 3, 2017",1.5,4.2 and up,Free,Good,High,Large
7 Nights at Pixel Pizzeria - 2,GAME,4,23168,54,1000000,Free,0,Teen,Adventure,"July 9, 2018",1.3.0,4.4 and up,Free,Good,High,Large
Nights at Slender Pizzeria 3D,GAME,4.1,2628,45,100000,Free,0,Teen,Adventure,"May 22, 2017",1.1,4.2 and up,Free,Excellent,Medium,Large
DIRECTV,FAMILY,4.1,235486,63,10000000,Free,0,Teen,Entertainment,"June 1, 2018",5.9.006,4.1 and up,Free,Excellent,High,Large
One Night at Golden Freddy's,GAME,3.3,2717,4,100000,Free,0,Teen,Action,"December 7, 2017",0.1,2.3 and up,Free,Good,Medium,Small
DIRECTV for Tablets,FAMILY,3.9,24123,69,1000000,Free,0,Teen,Entertainment,"June 1, 2018",5.9.006,4.1 and up,Free,Good,High,Large
Nights at Cube Pizzeria 3D – 4,GAME,4.1,7728,39,500000,Free,0,Teen,Adventure,"July 17, 2018",1.5.0,4.4 and up,Free,Excellent,High,Large
Five Nights at Neighbor House,GAME,4.2,2180,55,100000,Free,0,Everyone 10+,Action,"January 26, 2018",1.1.0,4.2 and up,Free,Excellent,Medium,Large
Asylum Night Shift - Five Nights Survival,GAME,4,59223,46,5000000,Free,0,Teen,Action,"June 26, 2018",1.6.5,4.1 and up,Free,Good,High,Large
Five Nights at Freddy's: SL,GAME,4.5,16162,99,100000,Paid,2.99,Teen,Action,"April 6, 2017",1.2,2.3 and up,Paid,Excellent,Medium,Large
Two Nights at jumpscare,GAME,3.8,596,91,100000,Free,0,Teen,Adventure,"August 17, 2017",1.0,4.1 and up,Free,Good,Medium,Large
Five Nights at Pizzeria,GAME,3.5,1976,21,100000,Free,0,Teen,Action,"March 3, 2018",1.6,4.1 and up,Free,Good,Medium,Medium
Block Battles: Heroes at War - Multiplayer PVP,GAME,4.3,6698,46,500000,Free,0,Everyone 10+,Action,"May 14, 2016",1.0.1,2.3 and up,Free,Excellent,High,Large
Five Nights at Freddy's 4,GAME,4.6,21266,45,100000,Paid,2.99,Teen,Action,"July 26, 2015",1.1,2.3 and up,Paid,Excellent,Medium,Large
Five Nights at Flappy's,GAME,4.7,4041,24,10000,Free,0,Everyone,Arcade,"June 27, 2017",1.5.14,2.3.3 and up,Free,Excellent,Medium,Medium
5 Nights at Cube Pizzeria City,GAME,3.8,2691,52,100000,Free,0,Teen,Adventure,"February 22, 2017",1.2,4.2 and up,Free,Good,Medium,Large
Five Nights at Freddy's 3,GAME,4.7,27856,50,100000,Paid,2.99,Teen,Action,"April 2, 2015",1.07,2.3 and up,Paid,Excellent,Medium,Large
Undertale AU Amino,SOCIAL,4.8,5369,63,50000,Free,0,Teen,Social,"July 13, 2018",1.8.19106,4.0.3 and up,Free,Excellent,Medium,Large
au,FAMILY,3.2,9126,5.8,1000000,Free,0,Everyone,Strategy,"June 8, 2016",1.0.9,4.0 and up,Free,Good,High,Small
Au Mobile: Audition Chính Hiệu,GAME,3.9,85278,23,1000000,Free,0,Mature 17+,Music,"July 17, 2018",1.8.0716,4.0.3 and up,Free,Good,High,Medium
AU Mobile Indonesia,GAME,3.6,16521,23,1000000,Free,0,Everyone,Music,"May 9, 2018",1.8.0502,2.3 and up,Free,Good,High,Medium
Au Bon Pain,FOOD_AND_DRINK,3.7,70,26,10000,Free,0,Everyone,Food & Drink,"July 23, 2018",1.4,5.0 and up,Free,Good,Medium,Medium
Au Pair Legend,LIFESTYLE,4.4,28,8.8,1000,Free,0,Everyone,Lifestyle,"July 19, 2018",3.5,5.0 and up,Free,Excellent,Low,Small
Super Dancer,GAME,4.1,91667,27,1000000,Free,0,Everyone,Arcade,"July 24, 2018",3.3,2.3 and up,Free,Excellent,High,Medium
AU Results - AU COE Corner,FAMILY,4,664,2.1,100000,Free,0,Everyone,Education,"December 14, 2017",2.2.5,4.1 and up,Free,Good,Medium,Small
"view.com.au - Buy, Rent or Research Real Estate",LIFESTYLE,3.1,212,12,50000,Free,0,Everyone,Lifestyle,"September 26, 2017",2.1.4,4.1 and up,Free,Good,Medium,Medium
Au Weather Free,WEATHER,4,1185,5,100000,Free,0,Everyone,Weather,"June 18, 2018",2.47.2,2.3 and up,Free,Good,Medium,Small
BringGo AU & NZ,MAPS_AND_NAVIGATION,2.8,440,23,10000,Paid,0.99,Everyone,Maps & Navigation,"May 10, 2018",2.5.9,2.3.3 and up,Paid,Average,Medium,Medium
