App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Is_Free,Rating_Category,Install_Category,Size_Category
Rugby AU,SPORTS,0.42500000000000004,3.563959609913038e-7,0.013091641490433032,9.99000000999e-7,Free,0,Everyone,Sports,"December 21, 2017",1.0.0,4.1 and up,Free,Average,Low,Medium
Learners Test Free: AU Driver Knowledge Test (DKT),FAMILY,0.725,1.3854892983536935e-5,0.0075528700906344415,9.9999000099999e-5,Free,0,Everyone,Education,"March 26, 2018",3.5,4.1 and up,Free,Good,Medium,Small
Au-allstar for KR,GAME,0.65,5.4172186070678175e-5,0.04632426988922457,9.9999000099999e-5,Free,0,Everyone,Music,"June 15, 2018",1.6.4,4.3 and up,Free,Good,Medium,Large
STUCOR - AU,FAMILY,0.875,4.0673689048132545e-5,0.011077542799597181,9.9999000099999e-5,Free,0,Everyone,Education,"June 5, 2018",1.3,4.1 and up,Free,Excellent,Medium,Medium
loans.com.au Smart Money,FINANCE,0.625,6.459676792967381e-7,0.016112789526686808,9.99000000999e-7,Free,0,Everyone,Finance,"May 27, 2018",1.4.0,4.1 and up,Free,Good,Low,Medium
AU Students Zone (Result 2016),FAMILY,0.75,2.138375765947823e-6,0.002920443101711984,9.999000009999e-6,Free,0,Everyone,Education,"July 1, 2016",1.1,4.0 and up,Free,Good,Medium,Small
AU Results 2017 Auzone,FAMILY,0.7,1.6951082894648886e-5,0.0031218529707955685,9.9999000099999e-5,Free,0,Everyone,Education,"February 1, 2017",2.0,4.0 and up,Free,Good,Medium,Small
Au Pair,SOCIAL,0.65,1.2696606110315196e-6,0.014098690835850957,9.999000009999e-6,Free,0,Everyone,Social,"August 14, 2017",1.3.0,4.2 and up,Free,Good,Medium,Medium
AU Call Blocker - Block Unwanted Calls Texts 2018,COMMUNICATION,0.8,3.3412121342934727e-7,0.0023162134944612286,9.99000000999e-7,Free,0,Everyone,Communication,"April 24, 2018",1.0.4,4.1 and up,Free,Excellent,Low,Small
realcommercial.com.au,BUSINESS,0.8500000000000001,2.8288929403684737e-6,0.005740181268882176,4.9999000049999e-5,Free,0,Everyone,Business,"June 26, 2018",2.6.1,5.0 and up,Free,Excellent,Medium,Small
Powershop AU,TOOLS,0.75,1.1070549538292373e-5,0.010070493454179255,9.999000009999e-6,Free,0,Everyone,Tools,"July 12, 2018",1.35.1,4.0.3 and up,Free,Good,Medium,Medium
Australia Newspapers - AU News Apps,NEWS_AND_MAGAZINES,0.925,1.0469131354119549e-6,0.0031218529707955685,9.99000000999e-7,Free,0,Everyone,News & Magazines,"July 8, 2018",7.0.0,4.0.3 and up,Free,Excellent,Low,Small
Dance On Mobile,FAMILY,0.7749999999999999,5.258622404426687e-4,0.030211480362537766,9.99999000999999e-4,Free,0,Teen,Casual,"April 13, 2018",1.26,4.0 and up,Free,Excellent,High,Large
Super Dancer VN,GAME,0.75,5.415213879787241e-4,0.02416918429003021,4.99999000499999e-4,Free,0,Everyone,Music,"July 22, 2018",3.3,4.0.3 and up,Free,Good,High,Medium
Neuvaine au Saint-Esprit,LIFESTYLE,0.925,1.2473858634695633e-6,0.004833836858006042,9.999000009999e-6,Free,0,Everyone,Lifestyle,"September 18, 2017",1.1,4.0 and up,Free,Excellent,Medium,Small
allhomes.com.au,HOUSE_AND_HOME,0.7,1.9445854621588014e-5,0.011077542799597181,9.9999000099999e-5,Free,0,Everyone,House & Home,"August 1, 2018",5.13.1,4.3 and up,Free,Good,Medium,Medium
Jobs in Canada - Emplois au Canada,BUSINESS,1,2.2274747561956486e-8,0.013091641490433032,9.99000000999e-7,Free,0,Teen,Business,"August 5, 2018",1.1,4.2 and up,Free,Excellent,Low,Medium
Predator Calls for Hunting AU,SPORTS,0.8500000000000001,5.791434366108686e-7,0.07754279959718026,9.999000009999e-6,Free,0,Everyone,Sports,"August 3, 2016",1.0,4.0.3 and up,Free,Excellent,Medium,Large
Love Dance,GAME,0.75,6.562363379228e-4,0.0433031218529708,9.99999000999999e-4,Free,0,Teen,Music,"June 14, 2018",1.1.7,4.0 and up,Free,Good,High,Large
Avatar Musik,GAME,0.7,0.003543065896699923,0.08459214501510574,9.99999000999999e-4,Free,0,Everyone,Music,"February 9, 2018",0.8.0,4.0 and up,Free,Good,High,Large
Job'Of - Emploi au Cameroun,BUSINESS,0.7749999999999999,6.52650103565325e-6,0.008862034239677744,9.999000009999e-6,Free,0,Everyone,Business,"July 5, 2018",4.1.2,4.0 and up,Free,Excellent,Medium,Small
Mali 7 - Actualités au Mali,NEWS_AND_MAGAZINES,0.825,1.5503224303121714e-5,0.00473313192346425,4.9999000049999e-5,Free,0,Everyone,News & Magazines,"April 8, 2017",2.4,4.1 and up,Free,Excellent,Medium,Small
Total AV,PRODUCTIVITY,0.6,1.3721244498165196e-5,0.045317220543806644,9.9999000099999e-5,Free,0,Everyone,Productivity,"April 17, 2018",1.5.3,4.1 and up,Free,Good,Medium,Large
日本AV历史,BOOKS_AND_REFERENCE,0.7749999999999999,4.766795978258688e-6,0.02920443101711984,9.999000009999e-6,Free,0,Teen,Books & Reference,"March 6, 2018",1.2,4.0 and up,Free,Excellent,Medium,Medium
AV Buddy Free,FAMILY,0.7749999999999999,5.345939414869557e-7,0.04632426988922457,4.999000004999e-6,Free,0,Everyone,Education,"March 8, 2017",1.2,4.1 and up,Free,Excellent,Medium,Large
AV HD Video Player,FAMILY,0.7,1.1137373780978244e-7,0.022155085599194362,9.99000000999e-7,Free,0,Everyone,Entertainment,"January 19, 2018",1.0,4.4 and up,Free,Good,Low,Medium
Avakin Life - 3D virtual world,FAMILY,0.8500000000000001,0.028408589347587568,0.09063444108761329,0.00999999901,Free,0,Teen,Role Playing,"July 3, 2018",1.021.10,4.1 and up,Free,Excellent,High,Large
AV-IPTV,VIDEO_PLAYERS,0.8500000000000001,9.355393976021724e-7,0.0433031218529708,9.99000000999e-7,Free,0,Everyone,Video Players & Editors,"April 27, 2018",1.0,4.1 and up,Free,Excellent,Low,Large
"HD Video Player (wmv,avi,mp4,flv,av,mpg,mkv)2017",VIDEO_PLAYERS,0.575,3.7867070855326027e-6,0.003826787512588117,9.999000009999e-6,Free,0,Everyone,Video Players & Editors,"August 10, 2017",1.1,4.1 and up,Free,Good,Medium,Small
Baby Monitor AV,COMMUNICATION,0.575,3.191971325628364e-5,0.008559919436052367,9.9999000099999e-5,Free,0,Everyone,Communication,"March 6, 2014",1.2.5,2.3 and up,Free,Good,Medium,Small
HD Video Player - Video & MP3 Player | AV Player |,VIDEO_PLAYERS,0.8500000000000001,4.677696988010862e-7,0.01812688821752266,4.999000004999e-6,Free,0,Everyone,Video Players & Editors,"March 6, 2018",1.0.1,4.0 and up,Free,Excellent,Medium,Medium
Remote for Onkyo AV Receivers & Smart TV/Blu-Ray,TOOLS,0.675,1.5592323293369542e-5,0.00634441087613293,9.9999000099999e-5,Free,0,Everyone,Tools,"July 31, 2018",Cow V3.15,4.3 and up,Free,Good,Medium,Small
LG AV REMOTE,TOOLS,0.6,5.388261435237274e-5,8.056394763343404e-4,9.99999000999999e-4,Free,0,Everyone,Tools,"June 3, 2016",1.1.8,2.3.3 and up,Free,Good,High,Small
App Seguridad AV Villas,FINANCE,0.32499999999999996,5.568686890489122e-6,0.00473313192346425,4.9999000049999e-5,Free,0,Everyone,Finance,"October 12, 2017",1.0.5,4.0 and up,Free,Average,Medium,Small
Gogo Vision (Biz Av),FAMILY,0.575,2.2274747561956487e-7,0.00634441087613293,9.99000000999e-7,Free,0,Teen,Entertainment,"August 23, 2017",3.4.0,4.1 and up,Free,Good,Low,Small
Ai-Ball AV Recorder,PHOTOGRAPHY,0.42500000000000004,1.9824525330141274e-6,0.0030211480362537764,4.999000004999e-6,Paid,0.007475000000000001,Everyone,Photography,"October 19, 2017",13,2.3.3 and up,Paid,Average,Medium,Small
Norton Security and Antivirus,TOOLS,0.8999999999999999,0.02607571048592874,0.025176233635448138,0.00999999901,Free,0,Everyone,Tools,"July 26, 2018",4.2.1.4174,4.1 and up,Free,Excellent,High,Medium
AV Pro Voice Changer,FAMILY,0.625,3.853531328218472e-6,0.004632426988922457,4.9999000049999e-5,Free,0,Everyone,Entertainment,"June 29, 2016",1.0.3,4.0 and up,Free,Good,Medium,Small
Remote For Pioneer AV Receivers and Blu-Ray,TOOLS,0.6,3.3189373867315163e-6,0.00634441087613293,4.9999000049999e-5,Free,0,Everyone,Tools,"June 1, 2018",Cow V3.11,4.1 and up,Free,Good,Medium,Small
AV Phonetics,FAMILY,0.825,5.746884870984774e-6,0.04833836858006042,9.999000009999e-6,Free,0,Everyone,Education,"February 22, 2017",1.3.2,4.0 and up,Free,Excellent,Medium,Large
AV MAX,LIFESTYLE,0.7749999999999999,1.781979804956519e-7,0.007754279959718026,9.99000000999e-7,Free,0,Everyone,Lifestyle,"July 18, 2018",7.2.2,4.1 and up,Free,Excellent,Low,Small
Kaspersky Mobile Antivirus: AppLock & Web Security,TOOLS,0.925,0.057882668970053765,0.04833836858006042,0.04999999905,Free,0,Everyone,Tools,"July 24, 2018",11.17.4.1024,4.1 and up,Free,Excellent,High,Large
"Mobile Security: Antivirus, Web Scan & App Lock",PRODUCTIVITY,0.8500000000000001,0.012801698369312508,0.019133937562940583,0.00999999901,Free,0,Everyone,Productivity,"July 16, 2018",5.0.0.1442,4.1 and up,Free,Excellent,High,Medium
MyAV Remote for Denon & Marantz AV Receivers,LIFESTYLE,0.7,5.546412142927165e-6,0.00634441087613293,4.9999000049999e-5,Free,0,Everyone,Lifestyle,"July 31, 2018",Cow V3.15,4.3 and up,Free,Good,Medium,Small
EML UPnP-AV Control Point,VIDEO_PLAYERS,0.5,1.7151555622706495e-6,0.32326283987915405,9.999000009999e-6,Free,0,Everyone,Video Players & Editors,"September 19, 2013",1.3,1.6 and up,Free,Average,Medium,Large
Kinot & Eichah for Tisha B'Av,BOOKS_AND_REFERENCE,0.8500000000000001,2.160650513509779e-6,0.005337361530715005,9.999000009999e-6,Free,0,Everyone,Books & Reference,"August 4, 2014",1.5,2.2 and up,Free,Excellent,Medium,Small
Samsung TV AV Guide 2016,TOOLS,0.8,5.791434366108686e-7,0.002416918429003021,4.999000004999e-6,Free,0,Everyone,Tools,"May 17, 2016",1.1.6,4.0.3 and up,Free,Excellent,Medium,Small
Professional AV Solution & Products information,PRODUCTIVITY,0.875,5.123191939249992e-7,0.021148036253776436,9.99000000999e-7,Free,0,Everyone,Productivity,"July 12, 2017",2.0.1,4.2 and up,Free,Excellent,Low,Medium
AV High School District,FAMILY,0.625,2.004727280576084e-6,0.02416918429003021,9.999000009999e-6,Free,0,Everyone,Education,"April 5, 2018",5.2.002,4.1 and up,Free,Good,Medium,Medium
Bitdefender Antivirus Free,TOOLS,0.875,0.0017514188513015146,0.005337361530715005,9.99999000999999e-4,Free,0,Everyone,Tools,"July 20, 2018",3.4.406,4.0.3 and up,Free,Excellent,High,Small
DEER HUNTER 2018,GAME,0.825,0.021286038341923923,0.08157099697885196,0.00999999901,Free,0,Teen,Action,"June 26, 2018",5.1.2,3.0 and up,Free,Excellent,High,Large
Kinot Tisha'a Be'av - Ashkenaz,LIFESTYLE,0.875,1.8042545525184753e-6,0.007754279959718026,4.999000004999e-6,Free,0,Everyone,Lifestyle,"July 26, 2015",2.1,2.3.3 and up,Free,Excellent,Medium,Small
"Avast Cleanup & Boost, Phone Cleaner, Optimizer",TOOLS,0.875,0.014442478549473784,0.023162134944612285,0.00999999901,Free,0,Everyone,Tools,"August 1, 2018",4.6.4,4.1 and up,Free,Excellent,High,Medium
Aw Restaurant,FAMILY,0.95,6.682424268586947e-8,0.04229607250755287,9.9000000099e-8,Free,0,Everyone,Casual,"February 6, 2018",1.0,4.0 and up,Free,Excellent,Low,Large
AW Screen Recorder No Root,VIDEO_PLAYERS,0.825,3.6931531457723854e-5,0.002719033232628399,9.9999000099999e-5,Free,0,Everyone,Video Players & Editors,"July 6, 2017",1.1,5.0 and up,Free,Excellent,Medium,Small
A&W Restaurants,FOOD_AND_DRINK,0.175,2.895717183054343e-7,0.012084592145015106,9.99000000999e-7,Free,0,Everyone,Food & Drink,"June 6, 2018",2.7.0,4.1 and up,Free,Poor,Low,Medium
AW Tozer Devotionals - Daily,BOOKS_AND_REFERENCE,0.8,1.559232329336954e-7,0.002920443101711984,4.999000004999e-6,Free,0,Everyone,Books & Reference,"October 7, 2016",1.0,2.3 and up,Free,Excellent,Medium,Small
Analog Clock AW Plus-7,TOOLS,0.8,1.6126917234856496e-5,0.002014098690835851,9.9999000099999e-5,Free,0,Everyone,Tools,"March 14, 2018",2.0,4.3 and up,Free,Excellent,Medium,Small
Analog Clock AW-7,TOOLS,0.825,4.804663049114014e-5,0.002014098690835851,9.9999000099999e-5,Free,0,Everyone,Tools,"March 7, 2018",2.0,4.3 and up,Free,Excellent,Medium,Small
Armored Warfare: Assault,GAME,0.75,1.718942269356182e-4,0.045317220543806644,9.9999000099999e-5,Free,0,Everyone,Action,"August 2, 2018",1.0-a22936.127,5.0 and up,Free,Good,Medium,Large
Watch AW-7,TOOLS,0.8,5.524137395365209e-6,0.002014098690835851,4.9999000049999e-5,Free,0,Everyone,Tools,"March 17, 2018",2.0,4.3 and up,Free,Excellent,Medium,Small
AW TeamUp,NEWS_AND_MAGAZINES,0.8999999999999999,1.781979804956519e-7,0.016112789526686808,4.99000000499e-7,Free,0,Everyone,News & Magazines,"June 4, 2018",1.0.3,4.1 and up,Free,Excellent,Low,Medium
Auction Wars : Storage King,GAME,0.7749999999999999,6.473264388980175e-4,0.06243705941591138,9.99999000999999e-4,Free,0,Everyone,Casino,"September 15, 2017",2.10,2.3 and up,Free,Excellent,High,Large
AW Training,FAMILY,0.8999999999999999,2.2274747561956487e-7,0.016112789526686808,9.99000000999e-7,Free,0,Everyone,Education,"July 5, 2018",3.3.2,4.0.3 and up,Free,Excellent,Low,Medium
Digital Clock AW-7,TOOLS,0.7749999999999999,1.0758703072424984e-5,0.0019133937562940584,9.9999000099999e-5,Free,0,Everyone,Tools,"March 6, 2018",2.0,4.3 and up,Free,Excellent,Medium,Small
Analog and Digital Clock AW-7,TOOLS,0.75,4.4772242599532535e-6,0.0019133937562940584,4.9999000049999e-5,Free,0,Everyone,Tools,"March 15, 2018",2.0,4.3 and up,Free,Good,Medium,Small
Analog Clock AW-7 PRO,TOOLS,0.575,8.687151549163029e-7,0.0017119838872104735,9.99000000999e-7,Paid,0.004975,Everyone,Tools,"March 7, 2018",2.0,4.3 and up,Paid,Good,Low,Small
AW Browser with Chrome Custom Tabs,TOOLS,0.75,1.781979804956519e-7,0.0037260825780463243,4.99000000499e-7,Free,0,Everyone,Tools,"May 17, 2018",2.7,6.0 and up,Free,Good,Low,Small
Roman Clock AW-7,TOOLS,0.8500000000000001,1.136012125659781e-6,0.002014098690835851,4.999000004999e-6,Free,0,Everyone,Tools,"March 17, 2018",2.0,4.3 and up,Free,Excellent,Medium,Small
Square Analog Clock AW-7,TOOLS,0.8,6.52650103565325e-6,0.002014098690835851,4.9999000049999e-5,Free,0,Everyone,Tools,"March 10, 2018",2.0,4.3 and up,Free,Excellent,Medium,Small
AirWatch Agent,BUSINESS,0.525,4.6714600586935144e-4,0.030211480362537766,0.004999999004999999,Free,0,Everyone,Business,"August 1, 2018",8.2.0.84,4.0 and up,Free,Good,High,Large
Tozer Devotional -Series 1,BOOKS_AND_REFERENCE,1,8.909899024782594e-8,0.003323262839879154,9.99000000999e-7,Free,0,Everyone,Books & Reference,"October 8, 2016",1.0,2.3 and up,Free,Excellent,Low,Small
Modern Action Commando 3D,GAME,0.8,1.0936901052920634e-5,0.06243705941591138,9.9999000099999e-5,Free,0,Teen,Action,"April 6, 2017",1.0,4.0.3 and up,Free,Excellent,Medium,Large
HCP Anywhere,BUSINESS,0.925,2.517046474501083e-6,0.007653575025176234,4.999000004999e-6,Free,0,Everyone,Business,"March 30, 2018",3.1.0.2,4.3 and up,Free,Excellent,Medium,Small
Call of Duty®: Heroes,GAME,0.8500000000000001,0.03573192492777469,0.05639476334340383,0.00999999901,Free,0,Teen,Action,"June 27, 2018",4.8.0,4.1 and up,Free,Excellent,High,Large
Amber Weather,WEATHER,0.8500000000000001,0.0057944637317771126,0.012084592145015106,0.00999999901,Free,0,Everyone 10+,Weather,"July 16, 2018",3.8.1,4.1 and up,Free,Excellent,High,Medium
Advanced Warfare Guns,FAMILY,0.475,4.6286925433745576e-5,0.004632426988922457,9.9999000099999e-5,Free,0,Everyone,Entertainment,"June 6, 2015",1.2.2,3.0 and up,Free,Average,Medium,Small
Video Editor,VIDEO_PLAYERS,0.7,2.572733343405974e-5,0.022155085599194362,9.9999000099999e-5,Free,0,Everyone,Video Players & Editors,"October 20, 2015",1.3.9b,4.3 and up,Free,Good,Medium,Medium
The Pursuit of God,BOOKS_AND_REFERENCE,0.95,1.1137373780978244e-7,6.042296072507554e-4,9.99000000999e-7,Free,0,Everyone,Books & Reference,"February 14, 2017",5.0,3.0 and up,Free,Excellent,Low,Small
Food-Aw - Order Food Online in Aruba,FOOD_AND_DRINK,1,0,0.023162134944612285,9.9000000099e-8,Free,0,Everyone,Food & Drink,"April 5, 2018",10,4.1 and up,Free,Excellent,Low,Medium
F05WatchFace for Android Wear,PRODUCTIVITY,0.725,2.806618192806517e-6,0.004934541792547835,9.99000000999e-7,Paid,0.0024749999999999998,Everyone,Productivity,"December 24, 2017",7.0.1,4.3 and up,Paid,Good,Low,Small
Anime Expo 2018,FAMILY,0.925,1.1805616207836938e-6,0.0433031218529708,9.999000009999e-6,Free,0,Everyone,Entertainment,"June 8, 2018",2.1,5.0 and up,Free,Excellent,Medium,Large
Adventure Xpress,FAMILY,0.8,5.5183459609991e-4,0.02920443101711984,9.9999000099999e-5,Free,0,Everyone 10+,Puzzle,"October 12, 2015",1.2.1,2.3.3 and up,Free,Excellent,Medium,Medium
AXE.IO - Brutal Survival Battleground,GAME,0.8,8.562412962816074e-5,0.0755287009063444,4.99999000499999e-4,Free,0,Everyone 10+,Arcade,"August 3, 2018",1.6.1,4.1 and up,Free,Excellent,High,Large
Dynamics AX,BUSINESS,0.675,5.4127636575554265e-6,0.9818731117824774,9.999000009999e-6,Free,0,Everyone,Business,"October 26, 2015",3.3,2.3.3 and up,Free,Good,Medium,Large
AX Player -Nougat Video Player,VIDEO_PLAYERS,0.7749999999999999,3.5113912056668206e-4,0.00906344410876133,9.99999000999999e-4,Free,0,Everyone,Video Players & Editors,"September 12, 2014",2.0,2.2 and up,Free,Excellent,High,Small
Armani Exchange Connected,LIFESTYLE,0.7749999999999999,6.771523258834772e-6,0.0433031218529708,9.999000009999e-6,Free,0,Everyone,Lifestyle,"July 4, 2017",1.5.0,4.4 and up,Free,Excellent,Medium,Large
Axe Champ,GAME,0.7,3.118464658673908e-6,0.01812688821752266,9.999000009999e-6,Free,0,Everyone,Arcade,"May 26, 2018",1.0.6,4.1 and up,Free,Good,Medium,Medium
AX Battery Saver,FINANCE,0.8999999999999999,1.0123872766909223e-4,0.002014098690835851,9.9999000099999e-5,Free,0,Everyone,Finance,"February 8, 2018",1.2.3,4.0 and up,Free,Excellent,Medium,Small
Axe Champion,GAME,0.8500000000000001,4.4549495123912975e-7,0.014098690835850957,4.999000004999e-6,Free,0,Everyone,Arcade,"May 28, 2018",0.1,4.1 and up,Free,Excellent,Medium,Medium
Vikings Stickman Axe Fighting,GAME,0.8,2.0559591999685836e-5,0.04229607250755287,9.9999000099999e-5,Free,0,Everyone,Arcade,"October 21, 2017",1.5.2,3.0 and up,Free,Excellent,Medium,Large
AX Video Player,VIDEO_PLAYERS,0.8500000000000001,1.2652056615191285e-5,0.0016112789526686808,4.9999000049999e-5,Free,0,Everyone,Video Players & Editors,"November 11, 2015",1.0.9,3.0 and up,Free,Excellent,Medium,Small
Axetatic - Axe Throwing Game,GAME,0.8999999999999999,6.236929317347816e-7,0.030211480362537766,9.99000000999e-7,Free,0,Everyone 10+,Arcade,"October 22, 2017",1.3.3,4.2 and up,Free,Excellent,Low,Large
Axe Champs! Wars,GAME,1,1.559232329336954e-7,0.02416918429003021,4.9000000049e-8,Free,0,Everyone,Arcade,"June 26, 2018",1.1,4.1 and up,Free,Excellent,Low,Medium
Axe Knight,GAME,0.875,1.136012125659781e-6,0.032225579053373615,4.999000004999e-6,Free,0,Everyone,Action,"June 26, 2018",1.0.5,4.1 and up,Free,Excellent,Medium,Large
Axxess AX-DSP,TOOLS,0.625,3.563959609913038e-7,0.006445115810674723,4.999000004999e-6,Free,0,Everyone,Tools,"June 4, 2018",3_1,4.4 and up,Free,Good,Medium,Small
Axxess Updater,TOOLS,0.725,1.2251111159076067e-6,0.001309164149043303,9.999000009999e-6,Free,0,Everyone,Tools,"December 19, 2016",1.3.2,3.1 and up,Free,Good,Medium,Small
The Vikings,GAME,0.8500000000000001,3.520523852167223e-4,0.041289023162134945,9.99999000999999e-4,Free,0,Teen,Arcade,"June 6, 2018",1.0.7,4.1 and up,Free,Excellent,High,Large
Knife&Axe Throwing,GAME,0.525,9.778614179698897e-6,0.008157099697885197,4.9999000049999e-5,Free,0,Everyone,Arcade,"November 26, 2012",1.0.6,2.1 and up,Free,Good,Medium,Small
Stickman and Axe,GAME,0.8500000000000001,1.5146828342130411e-6,0.0018126888217522656,4.9999000049999e-5,Free,0,Teen,Action,"November 25, 2017",1.0,4.0.3 and up,Free,Excellent,Medium,Small
Q7 SmartWatch,HEALTH_AND_FITNESS,0.5,2.071551523261953e-6,0.02920443101711984,9.999000009999e-6,Free,0,Everyone,Health & Fitness,"July 9, 2018",1.0.2,4.3 and up,Free,Average,Medium,Medium
Axe Man,GAME,0.675,1.1582868732217373e-6,0.013091641490433032,9.99000000999e-7,Free,0,Everyone,Adventure,"February 23, 2015",3.0,2.3.3 and up,Free,Good,Low,Medium
Throw Knife,FAMILY,0.675,6.459676792967381e-6,0.03625377643504532,9.9999000099999e-5,Free,0,Everyone,Simulation,"September 14, 2017",2.04,4.1 and up,Free,Good,Medium,Large
Dead Zombie Evil Killer:Axe,GAME,0.725,1.559232329336954e-6,0.0513595166163142,9.999000009999e-6,Free,0,Teen,Action,"December 1, 2016",1.1,2.3 and up,Free,Good,Medium,Large
INTERACTIVE CALCULUS FOR MATHS AND PHYSICS,FAMILY,0.95,1.1582868732217373e-6,0.003423967774420947,9.99000000999e-7,Free,0,Everyone,Education,"February 28, 2018",1.3,4.0.3 and up,Free,Excellent,Low,Small
Zlax.io Zombs Luv Ax,GAME,0.8999999999999999,1.4128872378549e-4,0.03121852970795569,4.99999000499999e-4,Free,0,Everyone,Action,"April 4, 2018",1.7,4.1 and up,Free,Excellent,High,Large
AX Selfie,LIFESTYLE,0.8999999999999999,2.0047272805760837e-7,0.002416918429003021,4.99000000499e-7,Free,0,Everyone,Lifestyle,"August 31, 2015",1.0.0,4.0 and up,Free,Excellent,Low,Small
Ax 3 Domaines,SPORTS,0.875,2.4502222318152135e-7,0.022155085599194362,9.99000000999e-7,Free,0,Everyone,Sports,"January 26, 2018",5.0.3,4.2 and up,Free,Excellent,Low,Medium
Clash of Axe: Flippy Lumberjack Action X,GAME,0.825,1.1137373780978244e-7,0.06042296072507553,9.99000000999e-7,Free,0,Everyone,Action,"September 14, 2017",1.2,4.0 and up,Free,Excellent,Low,Large
